total_points,minutes,goals_scored,assists,clean_sheets,influence,creativity,threat,ict_index,bonus,bps,value_season,yellow_cards,red_cards,saves,penalties_missed,own_goals,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,goal_contrib,goals_per90,assists_per90,contrib_per90,points_per90,points_per_minute,points_per_million,position_Forward,position_Goalkeeper,position_Manager,position_Midfielder,team_name_Aston Villa,team_name_Bournemouth,team_name_Brentford,team_name_Brighton,team_name_Chelsea,team_name_Crystal Palace,team_name_Everton,team_name_Fulham,team_name_Ipswich,team_name_Leicester,team_name_Liverpool,team_name_Man City,team_name_Man Utd,team_name_Newcastle,team_name_Nott'm Forest,team_name_Southampton,team_name_Spurs,team_name_West Ham,team_name_Wolves
35,1099,0,0,3,292.6,0.0,0.0,29.4,0,144,6.7,1,0,33,0,0,18,0.0,0.0,0.0,19.12,0,0.0,0.0,0.0,2.8662420382165608,0.03184713375796178,5.223880597014925,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,72,0,0,0,12.2,17.5,0.0,3.0,0,21,0.5,0,0,0,0,0,1,0.0,0.09,0.09,0.33,0,0.0,0.0,0.0,3.75,0.041666666666666664,6.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
90,2269,0,0,11,478.2,173.8,150.0,80.2,7,410,16.4,4,0,0,0,1,21,1.54,1.2,2.74,29.48,0,0.0,0.0,0.0,3.5698545614808284,0.03966505068312032,5.487804878048781,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
29,544,2,0,1,155.6,49.8,70.0,27.4,2,92,5.5,1,0,0,0,0,11,0.6,0.17,0.77,5.95,2,0.33088235294117646,0.0,0.33088235294117646,4.797794117647059,0.05330882352941176,5.2727272727272725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13,966,0,0,0,157.4,147.7,29.0,33.5,0,63,2.5,3,0,0,0,0,21,0.12,1.34,1.46,19.26,0,0.0,0.0,0.0,1.2111801242236027,0.013457556935817806,5.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
106,1760,1,11,8,415.2,682.9,671.0,177.3,15,442,17.7,3,0,0,0,0,25,5.02,6.1,11.12,21.39,12,0.05113636363636363,0.5625,0.6136363636363635,5.420454545454545,0.060227272727272727,5.988700564971752,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
31,525,2,0,3,133.4,76.2,112.0,32.2,4,118,6.3,0,0,0,0,0,3,1.28,0.68,1.96,5.49,2,0.34285714285714286,0.0,0.34285714285714286,5.314285714285715,0.05904761904761905,4.920634920634921,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
97,2218,1,7,10,387.0,781.3,273.0,144.2,5,460,15.4,1,0,0,0,0,28,3.21,4.43,7.63,35.69,8,0.0405770964833183,0.2840396753832281,0.3246167718665464,3.9359783588818753,0.043733092876465283,6.298701298701299,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,95,0,0,0,19.6,2.2,2.0,2.4,0,7,0.2,1,0,0,0,0,2,0.0,0.01,0.01,2.37,0,0.0,0.0,0.0,0.9473684210526315,0.010526315789473684,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,27,0,0,0,0.2,0.1,5.0,0.5,0,2,0.2,0,0,0,0,0,0,0.04,0.0,0.04,0.02,0,0.0,0.0,0.0,3.3333333333333335,0.037037037037037035,5.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14,503,0,0,2,102.0,33.9,4.0,14.1,0,78,2.8,1,0,0,0,1,6,0.02,0.09,0.11,6.98,0,0.0,0.0,0.0,2.5049701789264414,0.027833001988071572,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1,0,0,0,3.2,0.0,0.0,0.3,0,4,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,90.0,1.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
113,0,0,0,0,0.0,0.0,0.0,0.0,0,0,75.3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10170.0,113.0,1.50066401062417,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
73,1174,7,1,8,318.0,246.7,410.0,97.3,12,326,9.9,0,0,0,0,0,12,5.41,1.71,7.12,14.48,8,0.5366269165247018,0.07666098807495741,0.6132879045996593,5.596252129471891,0.062180579216354344,7.373737373737374,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
31,760,1,1,6,137.2,78.7,62.0,27.5,0,123,5.2,3,0,0,0,0,7,0.45,0.48,0.93,8.99,2,0.11842105263157894,0.11842105263157894,0.23684210526315788,3.6710526315789473,0.04078947368421053,5.961538461538462,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5,0,0,0,2.2,0.4,0.0,0.3,0,2,0.2,0,0,0,0,0,0,0.0,0.01,0.01,0.45,0,0.0,0.0,0.0,18.0,0.2,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
129,1898,8,8,7,634.0,687.2,615.0,193.8,17,569,24.3,5,0,0,0,0,30,4.71,3.98,8.69,31.71,16,0.37934668071654376,0.37934668071654376,0.7586933614330875,6.116965226554267,0.06796628029504742,5.308641975308642,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,135,0,0,0,35.0,50.7,74.0,15.8,0,37,1.4,0,0,0,0,0,2,0.6,0.21,0.81,2.05,0,0.0,0.0,0.0,5.333333333333333,0.05925925925925926,5.714285714285714,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
174,3017,8,12,10,1017.8,1407.7,587.0,300.8,28,810,20.7,3,2,0,0,0,47,9.93,7.89,17.82,45.85,20,0.23864766324163073,0.3579714948624461,0.5966191581040768,5.190586675505468,0.0576731852833941,8.405797101449275,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,360,0,0,1,80.0,0.0,0.0,7.9,0,22,1.9,0,0,8,0,0,10,0.0,0.0,0.0,6.93,0,0.0,0.0,0.0,2.0,0.022222222222222223,4.2105263157894735,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
48,1489,1,0,6,433.2,348.2,265.0,104.8,3,300,10.4,5,0,0,0,0,20,1.8,1.99,3.79,24.0,1,0.06044325050369376,0.0,0.06044325050369376,2.9012760241773004,0.03223640026863667,4.615384615384615,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
95,2812,0,4,8,493.2,434.2,264.0,118.6,9,352,19.0,5,0,0,0,0,45,1.96,2.35,4.31,46.95,4,0.0,0.12802275960170698,0.12802275960170698,3.040540540540541,0.033783783783783786,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
45,1052,1,2,4,235.8,474.3,79.0,78.9,0,228,8.7,4,0,0,0,0,16,1.31,2.6,3.91,18.54,3,0.0855513307984791,0.1711026615969582,0.2566539923954373,3.8498098859315593,0.04277566539923954,5.172413793103448,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
15,312,0,0,1,66.6,5.3,23.0,9.5,3,71,3.4,1,0,0,0,0,2,0.11,0.02,0.13,2.96,0,0.0,0.0,0.0,4.326923076923077,0.04807692307692308,4.411764705882353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
106,2188,6,4,5,454.0,532.2,904.0,188.3,7,370,18.0,3,0,0,0,0,36,7.4,2.76,10.16,35.43,10,0.24680073126142596,0.16453382084095064,0.4113345521023766,4.360146252285192,0.048446069469835464,5.888888888888889,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
78,1998,4,1,6,187.0,254.7,432.0,86.3,8,246,11.3,2,0,0,0,0,31,5.1,1.14,6.24,30.44,5,0.1801801801801802,0.04504504504504505,0.22522522522522523,3.5135135135135136,0.03903903903903904,6.902654867256636,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
27,695,0,0,2,125.4,48.5,8.0,18.3,0,100,6.3,1,0,0,0,0,9,0.0,0.09,0.09,8.59,0,0.0,0.0,0.0,3.4964028776978417,0.03884892086330935,4.285714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
48,1751,1,0,3,411.4,111.5,237.0,76.1,3,217,9.8,7,0,0,0,0,27,1.82,0.25,2.07,26.83,1,0.05139920045688178,0.0,0.05139920045688178,2.4671616219303254,0.02741290691033695,4.897959183673469,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
42,1646,0,0,5,196.6,250.8,137.0,58.8,0,229,8.1,5,0,0,0,0,27,0.84,1.78,2.62,25.23,0,0.0,0.0,0.0,2.296476306196841,0.02551640340218712,5.185185185185185,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,99,0,0,0,5.2,13.9,0.0,1.7,0,2,0.5,1,0,0,0,0,1,0.0,0.02,0.02,0.78,0,0.0,0.0,0.0,1.8181818181818181,0.020202020202020204,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
68,1751,2,1,6,426.6,153.9,158.0,73.8,5,293,15.8,7,0,0,0,0,27,1.33,1.21,2.54,30.17,3,0.10279840091376356,0.05139920045688178,0.15419760137064534,3.495145631067961,0.038834951456310676,4.30379746835443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,17,0,0,0,3.2,0.3,5.0,0.9,0,4,0.4,0,0,0,0,0,1,0.07,0.0,0.07,0.66,0,0.0,0.0,0.0,10.588235294117647,0.11764705882352941,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
25,613,1,0,3,104.0,140.0,218.0,45.6,0,74,4.0,3,0,0,0,0,11,3.37,0.57,3.94,8.24,1,0.1468189233278956,0.0,0.1468189233278956,3.67047308319739,0.040783034257748776,6.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
120,3060,0,0,9,733.0,13.0,0.0,74.7,8,443,24.5,0,0,90,0,0,44,0.0,0.2,0.2,47.79,0,0.0,0.0,0.0,3.5294117647058822,0.0392156862745098,4.8979591836734695,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5,346,0,0,0,48.2,68.2,11.0,12.7,0,38,1.0,1,0,0,0,1,5,0.03,0.77,0.8,3.81,0,0.0,0.0,0.0,1.300578034682081,0.014450867052023121,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
64,1385,3,2,3,222.6,212.0,351.0,78.0,6,216,9.8,2,0,0,0,0,24,4.64,1.04,5.68,24.84,5,0.19494584837545126,0.1299638989169675,0.3249097472924188,4.15884476534296,0.046209386281588445,6.530612244897958,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
22,1160,0,0,1,207.4,55.8,54.0,31.8,0,90,5.1,5,0,0,0,0,24,0.7,0.15,0.85,19.35,0,0.0,0.0,0.0,1.706896551724138,0.01896551724137931,4.313725490196079,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
68,2119,2,0,4,518.4,88.7,303.0,91.5,3,312,14.2,3,0,0,0,0,36,2.48,0.25,2.73,38.53,2,0.08494572911750826,0.0,0.08494572911750826,2.888154789995281,0.03209060877772534,4.788732394366197,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
88,2836,0,1,7,619.4,332.7,123.0,107.5,5,410,21.0,3,0,0,0,0,43,0.69,1.87,2.56,46.26,1,0.0,0.03173483779971791,0.03173483779971791,2.792665726375176,0.031029619181946404,4.190476190476191,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6,174,0,0,0,40.4,29.9,8.0,7.9,0,40,1.3,0,0,0,0,0,2,0.08,0.37,0.45,3.09,0,0.0,0.0,0.0,3.103448275862069,0.034482758620689655,4.615384615384615,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
49,1777,1,2,4,313.6,195.9,113.0,62.1,1,318,10.0,11,0,0,0,1,33,1.0,0.67,1.67,29.54,3,0.050647158131682614,0.10129431626336523,0.15194147439504785,2.481710748452448,0.027574563871693866,4.9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
10,169,0,0,1,43.4,12.9,8.0,6.4,2,47,2.5,1,0,0,0,0,1,0.12,0.01,0.13,1.69,0,0.0,0.0,0.0,5.325443786982248,0.05917159763313609,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4,345,0,0,0,40.0,26.5,15.0,8.2,0,1,1.0,0,0,0,0,0,9,0.07,0.07,0.14,6.3,0,0.0,0.0,0.0,1.0434782608695652,0.011594202898550725,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
86,0,0,0,0,0.0,0.0,0.0,0.0,0,0,107.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7740.0,86.0,0.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
18,840,0,0,2,106.4,175.3,112.0,39.4,1,108,4.0,3,1,0,0,0,12,0.43,1.27,1.7,10.26,0,0.0,0.0,0.0,1.9285714285714284,0.02142857142857143,4.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7,160,0,0,0,8.2,5.1,46.0,5.4,0,21,1.6,1,0,0,0,0,5,0.66,0.03,0.69,3.7,0,0.0,0.0,0.0,3.9375,0.04375,4.375,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,166,0,0,0,37.4,4.9,2.0,4.4,0,16,0.5,0,0,0,0,0,5,0.0,0.02,0.02,2.94,0,0.0,0.0,0.0,1.0843373493975903,0.012048192771084338,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10,150,0,0,0,15.2,40.9,57.0,11.3,0,36,1.9,0,0,0,0,0,3,0.52,0.19,0.71,3.67,0,0.0,0.0,0.0,6.0,0.06666666666666667,5.2631578947368425,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
130,1746,9,5,6,522.2,407.1,701.0,163.1,13,442,22.0,0,0,0,0,0,23,6.45,4.4,10.85,24.32,14,0.4639175257731959,0.2577319587628866,0.7216494845360826,6.701030927835052,0.07445589919816724,5.909090909090909,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18,412,0,0,2,110.4,28.4,96.0,23.6,0,95,4.1,1,0,0,0,0,4,0.59,0.22,0.81,5.07,0,0.0,0.0,0.0,3.9320388349514563,0.043689320388349516,4.390243902439025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
135,3273,5,6,13,723.0,796.0,454.0,197.5,10,661,21.8,7,0,0,0,0,44,4.34,5.32,9.66,43.41,11,0.13748854262144822,0.16498625114573787,0.30247479376718606,3.712190650779102,0.04124656278643447,6.192660550458715,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
115,3330,1,1,13,736.6,123.6,297.0,115.8,9,476,25.0,11,0,0,0,2,45,1.97,1.09,3.06,45.22,2,0.02702702702702703,0.02702702702702703,0.05405405405405406,3.108108108108108,0.03453453453453453,4.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
